Company_Category,Company,Class,Service_Name,Level,Category,Indicator,Scoring_Level,Element,Score,Answer,Comments,Sources
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G3,Element,G3.2,0,no disclosure found,"No disclosure found. According to Section 10.6.1 of its Code of Business Conduct and Ethics (Sources 7, 8), Ooredoo Qatar has a whistleblower policy. However, since the company does not make any public commitments to protecting users' freedom of expression, nor does it discuss freedom of expression issues in its Business Code of Conduct, no credit is given.",NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Privacy,Governance,G3,Element,G3.2,0,no disclosure found,"No disclosure found. According to Section 10.6.1 of its Code of Business Conduct and Ethics (Sources 7, 8), Ooredoo Qatar has a whistleblower policy. However, there is no reference to any guidelines or principles for protecting users' privacy nor has the company made other general commitments to protecting users'  privacy rights. Therefore no credit is awarded.",NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G3,Element,G3.2,0,no disclosure found,"No disclosure found. According to Section 10.6.1 of its Code of Business Conduct and Ethics (Sources 7, 8), Ooredoo Qatar has a whistleblower policy. However, since the company does not make any public commitments to protecting users' freedom of expression, nor does it discuss freedom of expression issues in its Business Code of Conduct, no credit is given.",NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G3,Element,G3.2,0,no disclosure found,"No disclosure found. According to Section 10.6.1 of its Code of Business Conduct and Ethics (Sources 7, 8), Ooredoo Qatar has a whistleblower policy. However, there is no reference to any guidelines or principles for protecting users' privacy nor has the company made other general commitments to protecting users'  privacy rights. Therefore no credit is awarded.",NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G3,Element,G3.2,0,no disclosure found,"No disclosure found. According to Section 10.6.1 of its Code of Business Conduct and Ethics (Sources 7, 8), Ooredoo Qatar has a whistleblower policy. However, since the company does not make any public commitments to protecting users' freedom of expression, nor does it discuss freedom of expression issues in its Business Code of Conduct, no credit is given.",NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G3,Element,G3.2,0,no disclosure found,"No disclosure found. According to Section 10.6.1 of its Code of Business Conduct and Ethics (Sources 7, 8), Ooredoo Qatar has a whistleblower policy. However, there is no reference to any guidelines or principles for protecting users' privacy nor has the company made other general commitments to protecting users'  privacy rights. Therefore no credit is awarded.",NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,7; 8
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G3,Level,NA,0,NA,NA,7; 8
Telecommunication,Ooredoo,Group,NA,Group - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,NA
Telecommunication,Ooredoo,Group,NA,Group - Privacy,Governance,G3,Level,NA,0,NA,NA,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,7; 8
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Privacy,Governance,G3,Level,NA,0,NA,NA,7; 8
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,7; 8
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G3,Level,NA,0,NA,NA,7; 8
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,7; 8
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G3,Level,NA,0,NA,NA,7; 8
Telecommunication,Ooredoo,Total,NA,NA,Governance,G3,Indicator,NA,0,NA,NA,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Privacy,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Privacy,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Telecommunication,Ooredoo,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
